Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-July-2025,1074.00,1115.80,1073.95,1099.10,1107.537080844420309530,1178560,45436,1305298902.00,696876,59.13,41.85,25.10
17-July-2025,1169.50,1172.60,1155.20,1159.85,1161.741217735164269656,73842,3063,85785295.00,41069,55.62,17.40,-9.65
16-July-2025,1167.95,1173.90,1157.50,1167.75,1168.155619477267553752,48323,1839,56448784.00,26158,54.13,16.40,-0.20
15-July-2025,1176.95,1178.10,1162.50,1165.30,1168.874988948810892051,90488,3683,105769160.00,51325,56.72,15.60,-11.65
14-July-2025,1177.05,1179.85,1163.00,1173.45,1171.677527414751389514,66570,3068,77998573.00,37961,57.02,16.85,-3.60
11-July-2025,1164.35,1176.00,1160.05,1173.75,1171.768016199871386156,73087,3136,85641009.00,46659,63.84,15.95,9.40
10-July-2025,1170.00,1176.20,1163.50,1164.50,1169.389751899865891819,71584,2928,83709596.00,30246,42.25,12.70,-5.50
9-July-2025,1161.30,1171.00,1159.20,1164.70,1166.333305514754973961,59912,2634,69877361.00,36800,61.42,11.80,3.40
8-July-2025,1178.00,1178.10,1161.85,1165.40,1166.290837157286516903,450668,10315,525609959.00,61158,13.57,16.25,-12.60
7-July-2025,1177.00,1178.50,1167.55,1175.45,1174.652980619086984476,43548,1482,51153788.00,20824,47.82,10.95,-1.55
4-July-2025,1172.05,1179.25,1162.50,1177.55,1171.063690117050802461,41435,1508,48523024.00,17108,41.29,16.75,5.50
3-July-2025,1177.15,1180.95,1168.55,1170.30,1174.475391689373297002,46976,1847,55172156.00,15354,32.68,12.40,-6.85
2-July-2025,1181.75,1181.75,1171.65,1175.05,1177.189427167858239396,182392,3030,214709934.00,47568,26.08,10.10,-6.70
1-July-2025,1200.20,1202.90,1167.00,1173.45,1174.586590710415494452,513629,14696,603301736.00,86872,16.91,35.90,-26.75
30-June-2025,1226.20,1235.40,1193.30,1199.00,1209.053212515341334735,125478,4646,151709579.00,50758,40.45,42.10,-27.20
27-June-2025,1234.05,1247.00,1220.95,1225.20,1229.227618314591976571,106538,3504,130959452.00,36751,34.50,26.05,-8.85
26-June-2025,1218.80,1238.85,1211.60,1234.35,1230.233058354182162418,147890,2455,181939167.00,110883,74.98,27.25,15.55
25-June-2025,1225.15,1225.15,1211.50,1212.80,1216.429762679074731909,59961,2083,72938345.00,30324,50.57,13.65,-12.35
24-June-2025,1220.25,1238.30,1215.45,1220.85,1225.453373138295347755,210694,6944,258195673.00,56531,26.83,22.85,0.60
23-June-2025,1215.00,1222.40,1204.70,1214.25,1211.377506739683100484,130199,3445,157720140.00,101779,78.17,17.70,-0.75
20-June-2025,1217.40,1226.35,1214.40,1220.15,1219.525217176817001071,129733,4216,158212665.00,23546,18.15,11.95,2.75
19-June-2025,1217.00,1228.10,1214.60,1217.40,1222.429849517107134835,53428,2383,65311982.00,30924,57.88,13.50,0.40
18-June-2025,1210.20,1222.95,1203.80,1220.90,1218.021921379269484847,67514,2481,82233532.00,31541,46.72,19.15,10.70
17-June-2025,1216.00,1226.90,1211.20,1216.70,1217.456861041237899230,655950,19157,798590828.00,77972,11.89,15.70,0.70
16-June-2025,1203.65,1217.30,1195.80,1215.65,1211.136219961546016798,167993,6640,203462407.00,35437,21.09,21.50,12.00
13-June-2025,1205.10,1211.55,1198.00,1205.95,1205.777152915554096991,67037,2418,80831683.00,12275,18.31,13.55,0.85
12-June-2025,1228.90,1236.85,1211.00,1212.70,1223.598563661136082920,78533,3732,96092866.00,39485,50.28,25.85,-16.20
11-June-2025,1232.85,1241.60,1228.00,1231.55,1232.590920733581503363,117124,4109,144365979.00,44759,38.22,13.60,-1.30
10-June-2025,1229.70,1235.80,1218.65,1232.90,1229.147302592145318400,338677,8902,416283921.00,63305,18.69,17.15,3.20
9-June-2025,1205.05,1224.60,1205.05,1219.85,1217.887406516343735644,302593,9155,368524204.00,131817,43.56,19.55,14.80
6-June-2025,1158.70,1201.00,1152.00,1195.20,1186.272719184451307013,348428,11243,413330631.00,82757,23.75,49.00,36.50
5-June-2025,1171.00,1175.00,1157.05,1158.65,1164.722737737641979324,156801,5561,182629690.00,74833,47.72,17.95,-12.35
4-June-2025,1181.65,1188.05,1169.00,1171.05,1173.696266130738311825,132356,3706,155345743.00,50215,37.94,19.05,-10.60
3-June-2025,1192.25,1197.15,1175.00,1181.65,1182.044531534653905284,1237797,40121,1463131175.00,153209,12.38,22.15,-10.60
2-June-2025,1197.75,1201.10,1179.25,1195.20,1194.440803646341186874,176396,8085,210694580.00,47430,26.89,21.85,-2.55
30-May-2025,1200.05,1208.20,1190.00,1192.05,1197.142277494877360978,98582,3914,118016680.00,46249,46.91,18.20,-8.00
29-May-2025,1198.05,1208.95,1189.05,1201.90,1196.487716428084526244,73350,2753,87762374.00,35861,48.89,19.90,3.85
28-May-2025,1195.50,1202.25,1191.75,1194.25,1197.629951934026154602,83427,3184,99914674.00,42452,50.89,10.50,-1.25
27-May-2025,1215.30,1217.95,1190.75,1195.90,1200.016335047380884416,746187,21625,895436589.00,121870,16.33,27.20,-19.40
26-May-2025,1215.40,1224.10,1208.55,1215.25,1217.062897161215782059,197338,6739,240172758.00,70792,35.87,15.55,-0.15
23-May-2025,1187.85,1212.30,1187.85,1210.10,1204.216441472976757210,285680,1784,344020553.00,17207,6.02,24.45,22.25
22-May-2025,1192.25,1194.95,1177.95,1187.90,1182.139882725533849675,95673,2910,113098869.00,39853,41.66,17.00,-4.35
21-May-2025,1195.60,1204.90,1183.60,1197.75,1195.662329389121565757,73779,2896,88214771.00,15031,20.37,21.30,2.15
20-May-2025,1205.00,1210.65,1192.95,1195.15,1199.642048920201904122,226246,9380,271414215.00,26775,11.83,17.70,-9.85
19-May-2025,1208.30,1219.65,1201.60,1202.65,1213.994107919567543530,143922,3894,174720460.00,27390,19.03,18.05,-5.65
16-May-2025,1212.70,1213.00,1203.30,1208.30,1207.905135669504913113,100649,3673,121574444.00,21851,21.71,9.70,-4.40
15-May-2025,1195.80,1216.80,1185.05,1207.55,1205.182256034152482075,127897,4686,154139195.00,70754,55.32,31.75,11.75
14-May-2025,1195.00,1198.65,1186.15,1195.55,1193.866182480058530666,56039,2692,66903067.00,30049,53.62,12.50,0.55
13-May-2025,1204.15,1214.70,1190.05,1193.95,1198.406024576793417189,248283,9007,297543843.00,114603,46.16,24.65,-10.20
12-May-2025,1175.95,1207.50,1175.95,1204.10,1194.263273365511189118,207389,7591,247677066.00,150048,72.35,31.55,28.15
9-May-2025,1155.05,1172.00,1148.50,1153.35,1155.798949780962604079,103407,2631,119517702.00,67109,64.90,23.50,-1.70
